timestamp,level,snoring
2026-06-03 01:01:00,630,0
2026-06-03 01:01:00,633,0
2026-06-03 01:01:00,617,0
2026-06-03 01:01:00,684,0
2026-06-03 01:01:00,716,0
2026-06-03 01:01:00,851,0
2026-06-03 01:01:00,848,0
2026-06-03 01:01:00,1091,0
2026-06-03 01:01:00,1372,0
2026-06-03 01:01:00,6948,1
2026-06-03 01:01:00,7428,1
2026-06-03 01:01:00,7828,1
2026-06-03 01:01:00,7809,1
2026-06-03 01:01:00,7665,1
2026-06-03 01:01:00,2131,0
2026-06-03 01:01:00,1536,0
2026-06-03 01:01:00,1219,0
2026-06-03 01:01:00,1014,0
2026-06-03 01:01:00,848,0
2026-06-03 01:01:00,848,0
2026-06-03 01:01:00,825,0
2026-06-03 01:01:00,809,0
2026-06-03 01:01:00,761,0
2026-06-03 01:01:00,758,0
2026-06-03 01:01:00,758,0
2026-06-03 01:01:00,758,0
2026-06-03 01:01:00,732,0
2026-06-03 01:01:00,784,0
2026-06-03 01:01:00,819,0
2026-06-03 01:01:00,745,0
2026-06-03 01:01:00,758,0
2026-06-03 01:01:00,745,0
2026-06-03 01:01:00,723,0
2026-06-03 01:01:00,707,0
2026-06-03 01:01:00,745,0
2026-06-03 01:01:00,713,0
2026-06-03 01:01:00,691,0
2026-06-03 01:01:00,656,0
2026-06-03 01:01:00,688,0
2026-06-03 01:01:00,716,0
2026-06-03 01:01:00,755,0
2026-06-03 01:01:00,758,0
2026-06-03 01:01:00,809,0
2026-06-03 01:01:00,720,0
2026-06-03 01:01:00,1094,0
2026-06-03 01:01:00,1155,0
2026-06-03 01:01:00,1232,0
2026-06-03 01:01:00,1254,0
2026-06-03 01:01:00,1305,0
2026-06-03 01:01:00,892,0
2026-06-03 01:01:00,883,0
2026-06-03 01:01:00,867,0
2026-06-03 01:01:00,899,0
2026-06-03 01:01:00,963,0
2026-06-03 01:01:00,1100,0
2026-06-03 01:01:00,2154,0
2026-06-03 01:01:00,2208,0
2026-06-03 01:01:00,2218,0
2026-06-03 01:01:00,2224,0
2026-06-03 01:01:00,2080,0
2026-06-03 01:01:00,995,0
2026-06-03 01:01:00,921,0
2026-06-03 01:01:00,876,0
2026-06-03 01:01:00,803,0
2026-06-03 01:01:00,966,0
2026-06-03 01:01:00,1068,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1443,0
2026-06-03 01:01:00,1600,0
2026-06-03 01:01:00,1625,0
2026-06-03 01:01:00,1609,0
2026-06-03 01:01:00,1436,0
2026-06-03 01:01:00,1619,0
2026-06-03 01:01:00,1590,0
2026-06-03 01:01:00,1596,0
2026-06-03 01:01:00,1600,0
2026-06-03 01:01:00,1494,0
2026-06-03 01:01:00,1177,0
2026-06-03 01:01:00,1100,0
2026-06-03 01:01:00,1065,0
2026-06-03 01:01:00,995,0
2026-06-03 01:01:00,1094,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1318,0
2026-06-03 01:01:00,1382,0
2026-06-03 01:01:00,1401,0
2026-06-03 01:01:00,1216,0
2026-06-03 01:01:00,1267,0
2026-06-03 01:01:00,1232,0
2026-06-03 01:01:00,1286,0
2026-06-03 01:01:00,1417,0
2026-06-03 01:01:00,1507,0
2026-06-03 01:01:00,1456,0
2026-06-03 01:01:00,1436,0
2026-06-03 01:01:00,1404,0
2026-06-03 01:01:00,1420,0
2026-06-03 01:01:00,1385,0
2026-06-03 01:01:00,1452,0
2026-06-03 01:01:00,1446,0
2026-06-03 01:01:00,1360,0
2026-06-03 01:01:00,1248,0
2026-06-03 01:01:00,1257,0
2026-06-03 01:01:00,1228,0
2026-06-03 01:01:00,1289,0
2026-06-03 01:01:00,1366,0
2026-06-03 01:01:00,1312,0
2026-06-03 01:01:00,1318,0
2026-06-03 01:01:00,1334,0
2026-06-03 01:01:00,1270,0
2026-06-03 01:01:00,1254,0
2026-06-03 01:01:00,1283,0
2026-06-03 01:01:00,1267,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1369,0
2026-06-03 01:01:00,1411,0
2026-06-03 01:01:00,1504,0
2026-06-03 01:01:00,1472,0
2026-06-03 01:01:00,2214,0
2026-06-03 01:01:00,2176,0
2026-06-03 01:01:00,2067,0
2026-06-03 01:01:00,2051,0
2026-06-03 01:01:00,2070,0
2026-06-03 01:01:00,1264,0
2026-06-03 01:01:00,1193,0
2026-06-03 01:01:00,1283,0
2026-06-03 01:01:00,1196,0
2026-06-03 01:01:00,1257,0
2026-06-03 01:01:00,1283,0
2026-06-03 01:01:00,1408,0
2026-06-03 01:01:00,1347,0
2026-06-03 01:01:00,1404,0
2026-06-03 01:01:00,1372,0
2026-06-03 01:01:00,1286,0
2026-06-03 01:01:00,1257,0
2026-06-03 01:01:00,1318,0
2026-06-03 01:01:00,1305,0
2026-06-03 01:01:00,1331,0
2026-06-03 01:01:00,1424,0
2026-06-03 01:01:00,1433,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,1558,0
2026-06-03 01:01:00,1568,0
2026-06-03 01:01:00,1561,0
2026-06-03 01:01:00,1497,0
2026-06-03 01:01:00,1408,0
2026-06-03 01:01:00,1933,0
2026-06-03 01:01:00,2192,0
2026-06-03 01:01:00,2195,0
2026-06-03 01:01:00,2371,0
2026-06-03 01:01:00,2499,0
2026-06-03 01:01:00,1846,0
2026-06-03 01:01:00,1513,0
2026-06-03 01:01:00,1494,0
2026-06-03 01:01:00,1385,0
2026-06-03 01:01:00,1296,0
2026-06-03 01:01:00,1219,0
2026-06-03 01:01:00,1177,0
2026-06-03 01:01:00,1232,0
2026-06-03 01:01:00,1177,0
2026-06-03 01:01:00,1203,0
2026-06-03 01:01:00,1891,0
2026-06-03 01:01:00,1936,0
2026-06-03 01:01:00,2307,0
2026-06-03 01:01:00,2323,0
2026-06-03 01:01:00,2272,0
2026-06-03 01:01:00,1686,0
2026-06-03 01:01:00,1660,0
2026-06-03 01:01:00,1344,0
2026-06-03 01:01:00,1331,0
2026-06-03 01:01:00,1299,0
2026-06-03 01:01:00,1241,0
2026-06-03 01:01:00,1251,0
2026-06-03 01:01:00,1132,0
2026-06-03 01:01:00,1097,0
2026-06-03 01:01:00,1094,0
2026-06-03 01:01:00,1065,0
2026-06-03 01:01:00,1104,0
2026-06-03 01:01:00,1116,0
2026-06-03 01:01:00,1152,0
2026-06-03 01:01:00,1184,0
2026-06-03 01:01:00,1500,0
2026-06-03 01:01:00,1510,0
2026-06-03 01:01:00,1622,0
2026-06-03 01:01:00,1673,0
2026-06-03 01:01:00,1904,0
2026-06-03 01:01:00,1814,0
2026-06-03 01:01:00,3911,1
2026-06-03 01:01:00,3859,1
2026-06-03 01:01:00,3802,1
2026-06-03 01:01:00,3667,1
2026-06-03 01:01:00,3584,1
2026-06-03 01:01:00,1612,0
2026-06-03 01:01:00,1593,0
2026-06-03 01:01:00,1782,0
2026-06-03 01:01:00,1929,0
2026-06-03 01:01:00,2140,0
2026-06-03 01:01:00,2092,0
2026-06-03 01:01:00,2265,0
2026-06-03 01:01:00,2307,0
2026-06-03 01:01:00,2134,0
2026-06-03 01:01:00,1830,0
2026-06-03 01:01:00,1795,0
2026-06-03 01:01:00,1580,0
2026-06-03 01:01:00,1443,0
2026-06-03 01:01:00,1452,0
2026-06-03 01:01:00,1526,0
2026-06-03 01:01:00,1648,0
2026-06-03 01:01:00,2070,0
2026-06-03 01:01:00,14844,1
2026-06-03 01:01:00,16906,1
2026-06-03 01:01:00,16992,1
2026-06-03 01:01:00,19217,1
2026-06-03 01:01:00,23020,1
2026-06-03 01:01:00,11110,1
2026-06-03 01:01:00,9407,1
2026-06-03 01:01:00,11788,1
2026-06-03 01:01:00,11932,1
2026-06-03 01:01:00,11302,1
2026-06-03 01:01:00,12876,1
2026-06-03 01:01:00,12515,1
2026-06-03 01:01:00,10178,1
2026-06-03 01:01:00,7710,1
2026-06-03 01:01:00,4320,1
2026-06-03 01:01:00,2044,0
2026-06-03 01:01:00,2041,0
2026-06-03 01:01:00,1929,0
2026-06-03 01:01:00,1894,0
2026-06-03 01:01:00,1932,0
2026-06-03 01:01:00,1702,0
2026-06-03 01:01:00,1715,0
2026-06-03 01:01:00,1657,0
2026-06-03 01:01:00,1817,0
2026-06-03 01:01:00,2480,0
2026-06-03 01:01:00,2890,1
2026-06-03 01:01:00,3668,1
2026-06-03 01:01:00,4196,1
2026-06-03 01:01:00,4756,1
2026-06-03 01:01:00,4420,1
2026-06-03 01:01:00,4058,1
2026-06-03 01:01:00,3264,1
2026-06-03 01:01:00,3069,1
2026-06-03 01:01:00,2333,0
2026-06-03 01:01:00,1792,0
2026-06-03 01:01:00,1753,0
2026-06-03 01:01:00,1702,0
2026-06-03 01:01:00,1366,0
2026-06-03 01:01:00,1507,0
2026-06-03 01:01:00,1734,0
2026-06-03 01:01:00,1776,0
2026-06-03 01:01:00,1945,0
2026-06-03 01:01:00,1916,0
2026-06-03 01:01:00,1728,0
2026-06-03 01:01:00,1625,0
2026-06-03 01:01:00,1587,0
2026-06-03 01:01:00,1436,0
2026-06-03 01:01:00,1443,0
2026-06-03 01:01:00,1564,0
2026-06-03 01:01:00,1481,0
2026-06-03 01:01:00,1628,0
2026-06-03 01:01:00,1625,0
2026-06-03 01:01:00,1724,0
2026-06-03 01:01:00,1625,0
2026-06-03 01:01:00,1632,0
2026-06-03 01:01:00,1481,0
2026-06-03 01:01:00,1532,0
2026-06-03 01:01:00,1376,0
2026-06-03 01:01:00,1328,0
2026-06-03 01:01:00,1254,0
2026-06-03 01:01:00,1158,0
2026-06-03 01:01:00,1126,0
2026-06-03 01:01:00,1228,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1289,0
2026-06-03 01:01:00,1404,0
2026-06-03 01:01:00,1315,0
2026-06-03 01:01:00,1334,0
2026-06-03 01:01:00,1360,0
2026-06-03 01:01:00,1536,0
2026-06-03 01:01:00,1600,0
2026-06-03 01:01:00,1817,0
2026-06-03 01:01:00,1888,0
2026-06-03 01:01:00,1862,0
2026-06-03 01:01:00,1670,0
2026-06-03 01:01:00,1616,0
2026-06-03 01:01:00,1411,0
2026-06-03 01:01:00,1251,0
2026-06-03 01:01:00,1296,0
2026-06-03 01:01:00,3824,1
2026-06-03 01:01:00,4189,1
2026-06-03 01:01:00,4250,1
2026-06-03 01:01:00,4343,1
2026-06-03 01:01:00,4279,1
2026-06-03 01:01:00,1808,0
2026-06-03 01:01:00,1436,0
2026-06-03 01:01:00,1356,0
2026-06-03 01:01:00,1289,0
2026-06-03 01:01:00,1264,0
2026-06-03 01:01:00,1315,0
2026-06-03 01:01:00,1353,0
2026-06-03 01:01:00,1376,0
2026-06-03 01:01:00,1273,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1260,0
2026-06-03 01:01:00,1152,0
2026-06-03 01:01:00,1203,0
2026-06-03 01:01:00,1222,0
2026-06-03 01:01:00,1200,0
2026-06-03 01:01:00,1174,0
2026-06-03 01:01:00,1212,0
2026-06-03 01:01:00,1200,0
2026-06-03 01:01:00,1296,0
2026-06-03 01:01:00,1347,0
2026-06-03 01:01:00,1452,0
2026-06-03 01:01:00,1504,0
2026-06-03 01:01:00,1516,0
2026-06-03 01:01:00,1593,0
2026-06-03 01:01:00,1712,0
2026-06-03 01:01:00,1705,0
2026-06-03 01:01:00,1683,0
2026-06-03 01:01:00,1721,0
2026-06-03 01:01:00,1654,0
2026-06-03 01:01:00,1478,0
2026-06-03 01:01:00,1404,0
2026-06-03 01:01:00,1475,0
2026-06-03 01:01:00,1500,0
2026-06-03 01:01:00,1510,0
2026-06-03 01:01:00,1577,0
2026-06-03 01:01:00,1561,0
2026-06-03 01:01:00,1376,0
2026-06-03 01:01:00,1321,0
2026-06-03 01:01:00,1363,0
2026-06-03 01:01:00,1872,0
2026-06-03 01:01:00,2109,0
2026-06-03 01:01:00,2329,0
2026-06-03 01:01:00,2368,0
2026-06-03 01:01:00,2352,0
2026-06-03 01:01:00,1811,0
2026-06-03 01:01:00,1491,0
2026-06-03 01:01:00,1318,0
2026-06-03 01:01:00,1276,0
2026-06-03 01:01:00,1219,0
2026-06-03 01:01:00,1216,0
2026-06-03 01:01:00,1321,0
2026-06-03 01:01:00,1382,0
2026-06-03 01:01:00,1392,0
2026-06-03 01:01:00,1433,0
2026-06-03 01:01:00,1465,0
2026-06-03 01:01:00,1379,0
2026-06-03 01:01:00,1305,0
2026-06-03 01:01:00,1276,0
2026-06-03 01:01:00,1216,0
2026-06-03 01:01:00,1126,0
2026-06-03 01:01:00,1116,0
2026-06-03 01:01:00,1190,0
2026-06-03 01:01:00,1248,0
2026-06-03 01:01:00,1273,0
2026-06-03 01:01:00,1315,0
2026-06-03 01:01:00,1382,0
2026-06-03 01:01:00,1385,0
2026-06-03 01:01:00,1360,0
2026-06-03 01:01:00,1334,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1260,0
2026-06-03 01:01:00,1235,0
2026-06-03 01:01:00,1251,0
2026-06-03 01:01:00,1356,0
2026-06-03 01:01:00,1398,0
2026-06-03 01:01:00,1379,0
2026-06-03 01:01:00,1328,0
2026-06-03 01:01:00,1363,0
2026-06-03 01:01:00,1321,0
2026-06-03 01:01:00,1299,0
2026-06-03 01:01:00,1340,0
2026-06-03 01:01:00,1420,0
2026-06-03 01:01:00,1385,0
2026-06-03 01:01:00,1363,0
2026-06-03 01:01:00,1347,0
2026-06-03 01:01:00,1433,0
2026-06-03 01:01:00,1420,0
2026-06-03 01:01:00,1372,0
2026-06-03 01:01:00,1372,0
2026-06-03 01:01:00,1436,0
2026-06-03 01:01:00,1356,0
2026-06-03 01:01:00,1344,0
2026-06-03 01:01:00,1395,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,1414,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,1484,0
2026-06-03 01:01:00,1408,0
2026-06-03 01:01:00,1344,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1312,0
2026-06-03 01:01:00,1235,0
2026-06-03 01:01:00,1385,0
2026-06-03 01:01:00,1369,0
2026-06-03 01:01:00,1363,0
2026-06-03 01:01:00,1382,0
2026-06-03 01:01:00,6702,1
2026-06-03 01:01:00,7233,1
2026-06-03 01:01:00,7460,1
2026-06-03 01:01:00,7457,1
2026-06-03 01:01:00,7371,1
2026-06-03 01:01:00,2166,0
2026-06-03 01:01:00,2009,0
2026-06-03 01:01:00,1821,0
2026-06-03 01:01:00,1939,0
2026-06-03 01:01:00,2013,0
2026-06-03 01:01:00,2009,0
2026-06-03 01:01:00,1641,0
2026-06-03 01:01:00,1680,0
2026-06-03 01:01:00,1574,0
2026-06-03 01:01:00,1456,0
2026-06-03 01:01:00,1462,0
2026-06-03 01:01:00,2950,1
2026-06-03 01:01:00,3123,1
2026-06-03 01:01:00,3235,1
2026-06-03 01:01:00,3424,1
2026-06-03 01:01:00,3430,1
2026-06-03 01:01:00,1971,0
2026-06-03 01:01:00,3971,1
2026-06-03 01:01:00,4250,1
2026-06-03 01:01:00,4387,1
2026-06-03 01:01:00,5700,1
2026-06-03 01:01:00,6958,1
2026-06-03 01:01:00,9442,1
2026-06-03 01:01:00,11926,1
2026-06-03 01:01:00,14288,1
2026-06-03 01:01:00,15562,1
2026-06-03 01:01:00,22379,1
2026-06-03 01:01:00,21022,1
2026-06-03 01:01:00,19671,1
2026-06-03 01:01:00,22738,1
2026-06-03 01:01:00,30794,1
2026-06-03 01:01:00,33559,1
2026-06-03 01:01:00,43034,1
2026-06-03 01:01:00,54361,1
2026-06-03 01:01:00,61505,1
2026-06-03 01:01:00,57104,1
2026-06-03 01:01:00,48360,1
2026-06-03 01:01:00,36296,1
2026-06-03 01:01:00,23839,1
2026-06-03 01:01:00,11132,1
2026-06-03 01:01:00,4941,1
2026-06-03 01:01:00,2720,1
2026-06-03 01:01:00,1942,0
2026-06-03 01:01:00,1632,0
2026-06-03 01:01:00,1536,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,1446,0
2026-06-03 01:01:00,1398,0
2026-06-03 01:01:00,1276,0
2026-06-03 01:01:00,1280,0
2026-06-03 01:01:00,1222,0
2026-06-03 01:01:00,1225,0
2026-06-03 01:01:00,1180,0
2026-06-03 01:01:00,1212,0
2026-06-03 01:01:00,1267,0
2026-06-03 01:01:00,1347,0
2026-06-03 01:01:00,1606,0
2026-06-03 01:01:00,1747,0
2026-06-03 01:01:00,1744,0
2026-06-03 01:01:00,1680,0
2026-06-03 01:01:00,1657,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,1500,0
2026-06-03 01:01:00,1452,0
2026-06-03 01:01:00,1411,0
2026-06-03 01:01:00,1392,0
2026-06-03 01:01:00,1324,0
2026-06-03 01:01:00,1350,0
2026-06-03 01:01:00,1392,0
2026-06-03 01:01:00,1382,0
2026-06-03 01:01:00,1408,0
2026-06-03 01:01:00,1388,0
2026-06-03 01:01:00,1299,0
2026-06-03 01:01:00,1504,0
2026-06-03 01:01:00,1868,0
2026-06-03 01:01:00,2211,0
2026-06-03 01:01:00,2937,1
2026-06-03 01:01:00,4067,1
2026-06-03 01:01:00,5073,1
2026-06-03 01:01:00,6375,1
2026-06-03 01:01:00,6318,1
2026-06-03 01:01:00,6606,1
2026-06-03 01:01:00,9739,1
2026-06-03 01:01:00,13980,1
2026-06-03 01:01:00,18001,1
2026-06-03 01:01:00,24742,1
2026-06-03 01:01:00,34293,1
2026-06-03 01:01:00,33182,1
2026-06-03 01:01:00,28499,1
2026-06-03 01:01:00,23109,1
2026-06-03 01:01:00,16202,1
2026-06-03 01:01:00,5767,1
2026-06-03 01:01:00,2643,1
2026-06-03 01:01:00,1814,0
2026-06-03 01:01:00,1536,0
2026-06-03 01:01:00,1420,0
2026-06-03 01:01:00,1558,0
2026-06-03 01:01:00,1593,0
2026-06-03 01:01:00,1603,0
2026-06-03 01:01:00,1548,0
2026-06-03 01:01:00,1632,0
2026-06-03 01:01:00,1478,0
2026-06-03 01:01:00,1536,0
2026-06-03 01:01:00,1529,0
2026-06-03 01:01:00,1628,0
2026-06-03 01:01:00,1542,0
2026-06-03 01:01:00,1472,0
2026-06-03 01:01:00,1427,0
2026-06-03 01:01:00,1446,0
2026-06-03 01:01:00,1398,0
2026-06-03 01:01:00,1404,0
2026-06-03 01:01:00,1379,0
2026-06-03 01:01:00,1353,0
2026-06-03 01:01:00,1344,0
2026-06-03 01:01:00,1318,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1312,0
2026-06-03 01:01:00,1328,0
2026-06-03 01:01:00,1398,0
2026-06-03 01:01:00,1459,0
2026-06-03 01:01:00,2621,1
2026-06-03 01:01:00,5281,1
2026-06-03 01:01:00,9826,1
2026-06-03 01:01:00,13853,1
2026-06-03 01:01:00,18964,1
2026-06-03 01:01:00,23510,1
2026-06-03 01:01:00,23148,1
2026-06-03 01:01:00,18980,1
2026-06-03 01:01:00,24035,1
2026-06-03 01:01:00,31729,1
2026-06-03 01:01:00,34200,1
2026-06-03 01:01:00,41577,1
2026-06-03 01:01:00,54016,1
2026-06-03 01:01:00,56272,1
2026-06-03 01:01:00,45018,1
2026-06-03 01:01:00,38076,1
2026-06-03 01:01:00,28665,1
2026-06-03 01:01:00,15926,1
2026-06-03 01:01:00,4599,1
2026-06-03 01:01:00,3018,1
2026-06-03 01:01:00,1772,0
2026-06-03 01:01:00,1494,0
2026-06-03 01:01:00,1347,0
2026-06-03 01:01:00,1324,0
2026-06-03 01:01:00,1917,0
2026-06-03 01:01:00,4173,1
2026-06-03 01:01:00,5911,1
2026-06-03 01:01:00,6904,1
2026-06-03 01:01:00,7038,1
2026-06-03 01:01:00,6481,1
2026-06-03 01:01:00,4151,1
2026-06-03 01:01:00,2394,0
2026-06-03 01:01:00,1427,0
2026-06-03 01:01:00,1219,0
2026-06-03 01:01:00,1152,0
2026-06-03 01:01:00,1475,0
2026-06-03 01:01:00,1609,0
2026-06-03 01:01:00,1843,0
2026-06-03 01:01:00,1968,0
2026-06-03 01:01:00,2076,0
2026-06-03 01:01:00,1808,0
2026-06-03 01:01:00,1660,0
2026-06-03 01:01:00,1452,0
2026-06-03 01:01:00,1353,0
2026-06-03 01:01:00,1209,0
2026-06-03 01:01:00,1212,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1292,0
2026-06-03 01:01:00,1331,0
2026-06-03 01:01:00,1449,0
2026-06-03 01:01:00,1468,0
2026-06-03 01:01:00,1526,0
2026-06-03 01:01:00,1558,0
2026-06-03 01:01:00,1584,0
2026-06-03 01:01:00,1664,0
2026-06-03 01:01:00,1718,0
2026-06-03 01:01:00,1705,0
2026-06-03 01:01:00,2941,1
2026-06-03 01:01:00,3661,1
2026-06-03 01:01:00,3674,1
2026-06-03 01:01:00,3671,1
2026-06-03 01:01:00,3575,1
2026-06-03 01:01:00,2525,1
2026-06-03 01:01:00,1824,0
2026-06-03 01:01:00,1673,0
2026-06-03 01:01:00,1670,0
2026-06-03 01:01:00,1721,0
2026-06-03 01:01:00,1478,0
2026-06-03 01:01:00,1382,0
2026-06-03 01:01:00,1993,0
2026-06-03 01:01:00,3674,1
2026-06-03 01:01:00,5066,1
2026-06-03 01:01:00,6548,1
2026-06-03 01:01:00,8293,1
2026-06-03 01:01:00,10098,1
2026-06-03 01:01:00,13753,1
2026-06-03 01:01:00,18798,1
2026-06-03 01:01:00,24498,1
2026-06-03 01:01:00,27325,1
2026-06-03 01:01:00,26547,1
2026-06-03 01:01:00,21483,1
2026-06-03 01:01:00,27852,1
2026-06-03 01:01:00,32557,1
2026-06-03 01:01:00,30243,1
2026-06-03 01:01:00,29565,1
2026-06-03 01:01:00,29549,1
2026-06-03 01:01:00,16807,1
2026-06-03 01:01:00,5009,1
2026-06-03 01:01:00,2755,1
2026-06-03 01:01:00,1827,0
2026-06-03 01:01:00,1520,0
2026-06-03 01:01:00,1433,0
2026-06-03 01:01:00,1350,0
2026-06-03 01:01:00,1353,0
2026-06-03 01:01:00,1328,0
2026-06-03 01:01:00,1264,0
2026-06-03 01:01:00,1251,0
2026-06-03 01:01:00,1273,0
2026-06-03 01:01:00,1286,0
2026-06-03 01:01:00,1257,0
2026-06-03 01:01:00,1244,0
2026-06-03 01:01:00,1392,0
2026-06-03 01:01:00,1779,0
2026-06-03 01:01:00,2787,1
2026-06-03 01:01:00,4000,1
2026-06-03 01:01:00,5991,1
2026-06-03 01:01:00,8293,1
2026-06-03 01:01:00,12585,1
2026-06-03 01:01:00,15626,1
2026-06-03 01:01:00,17790,1
2026-06-03 01:01:00,18792,1
2026-06-03 01:01:00,20552,1
2026-06-03 01:01:00,20991,1
2026-06-03 01:01:00,18625,1
2026-06-03 01:01:00,15703,1
2026-06-03 01:01:00,12895,1
2026-06-03 01:01:00,9679,1
2026-06-03 01:01:00,4810,1
2026-06-03 01:01:00,3210,1
2026-06-03 01:01:00,2822,1
2026-06-03 01:01:00,2736,1
2026-06-03 01:01:00,1785,0
2026-06-03 01:01:00,1561,0
2026-06-03 01:01:00,1510,0
2026-06-03 01:01:00,1392,0
2026-06-03 01:01:00,1286,0
2026-06-03 01:01:00,1235,0
2026-06-03 01:01:00,1145,0
2026-06-03 01:01:00,1228,0
2026-06-03 01:01:00,1315,0
2026-06-03 01:01:00,1395,0
2026-06-03 01:01:00,1395,0
2026-06-03 01:01:00,1513,0
2026-06-03 01:01:00,1366,0
2026-06-03 01:01:00,1363,0
2026-06-03 01:01:00,1363,0
2026-06-03 01:01:00,1424,0
2026-06-03 01:01:00,1340,0
2026-06-03 01:01:00,1324,0
2026-06-03 01:01:00,1324,0
2026-06-03 01:01:00,1452,0
2026-06-03 01:01:00,2534,1
2026-06-03 01:01:00,4330,1
2026-06-03 01:01:00,6279,1
2026-06-03 01:01:00,9438,1
2026-06-03 01:01:00,13209,1
2026-06-03 01:01:00,17047,1
2026-06-03 01:01:00,18839,1
2026-06-03 01:01:00,17655,1
2026-06-03 01:01:00,20510,1
2026-06-03 01:01:00,21746,1
2026-06-03 01:01:00,18583,1
2026-06-03 01:01:00,15430,1
2026-06-03 01:01:00,14873,1
2026-06-03 01:01:00,9426,1
2026-06-03 01:01:00,4570,1
2026-06-03 01:01:00,2777,1
2026-06-03 01:01:00,2406,0
2026-06-03 01:01:00,2336,0
2026-06-03 01:01:00,2637,1
2026-06-03 01:01:00,3111,1
2026-06-03 01:01:00,3617,1
2026-06-03 01:01:00,3645,1
2026-06-03 01:01:00,3514,1
2026-06-03 01:01:00,3034,1
2026-06-03 01:01:00,2342,0
2026-06-03 01:01:00,2108,0
2026-06-03 01:01:00,2515,1
2026-06-03 01:01:00,2867,1
2026-06-03 01:01:00,2764,1
2026-06-03 01:01:00,2707,1
2026-06-03 01:01:00,2435,0
2026-06-03 01:01:00,1884,0
2026-06-03 01:01:00,1571,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1356,0
2026-06-03 01:01:00,1321,0
2026-06-03 01:01:00,1408,0
2026-06-03 01:01:00,1369,0
2026-06-03 01:01:00,1337,0
2026-06-03 01:01:00,1286,0
2026-06-03 01:01:00,1283,0
2026-06-03 01:01:00,1209,0
2026-06-03 01:01:00,1296,0
2026-06-03 01:01:00,1328,0
2026-06-03 01:01:00,1296,0
2026-06-03 01:01:00,1331,0
2026-06-03 01:01:00,1376,0
2026-06-03 01:01:00,1366,0
2026-06-03 01:01:00,1372,0
2026-06-03 01:01:00,1433,0
2026-06-03 01:01:00,1702,0
2026-06-03 01:01:00,2153,0
2026-06-03 01:01:00,4451,1
2026-06-03 01:01:00,5341,1
2026-06-03 01:01:00,5822,1
2026-06-03 01:01:00,5726,1
2026-06-03 01:01:00,5358,1
2026-06-03 01:01:00,3088,1
2026-06-03 01:01:00,2150,0
2026-06-03 01:01:00,2051,0
2026-06-03 01:01:00,3962,1
2026-06-03 01:01:00,8389,1
2026-06-03 01:01:00,13923,1
2026-06-03 01:01:00,23529,1
2026-06-03 01:01:00,29991,1
2026-06-03 01:01:00,36796,1
2026-06-03 01:01:00,45140,1
2026-06-03 01:01:00,52389,1
2026-06-03 01:01:00,55635,1
2026-06-03 01:01:00,60586,1
2026-06-03 01:01:00,53244,1
2026-06-03 01:01:00,49665,1
2026-06-03 01:01:00,49665,1
2026-06-03 01:01:00,49665,1
2026-06-03 01:01:00,50674,1
2026-06-03 01:01:00,61956,1
2026-06-03 01:01:00,56969,1
2026-06-03 01:01:00,44973,1
2026-06-03 01:01:00,32577,1
2026-06-03 01:01:00,19870,1
2026-06-03 01:01:00,7790,1
2026-06-03 01:01:00,4423,1
2026-06-03 01:01:00,4420,1
2026-06-03 01:01:00,5956,1
2026-06-03 01:01:00,7208,1
2026-06-03 01:01:00,7246,1
2026-06-03 01:01:00,6510,1
2026-06-03 01:01:00,5649,1
2026-06-03 01:01:00,3693,1
2026-06-03 01:01:00,2330,0
2026-06-03 01:01:00,1552,0
2026-06-03 01:01:00,1385,0
2026-06-03 01:01:00,1433,0
2026-06-03 01:01:00,1340,0
2026-06-03 01:01:00,1350,0
2026-06-03 01:01:00,1408,0
2026-06-03 01:01:00,1443,0
2026-06-03 01:01:00,1465,0
2026-06-03 01:01:00,1542,0
2026-06-03 01:01:00,1660,0
2026-06-03 01:01:00,1619,0
2026-06-03 01:01:00,1577,0
2026-06-03 01:01:00,1494,0
2026-06-03 01:01:00,1529,0
2026-06-03 01:01:00,1350,0
2026-06-03 01:01:00,1296,0
2026-06-03 01:01:00,1308,0
2026-06-03 01:01:00,1289,0
2026-06-03 01:01:00,1286,0
2026-06-03 01:01:00,1299,0
2026-06-03 01:01:00,1289,0
2026-06-03 01:01:00,1312,0
